id,code,name,country_id,transport_id/id
l10n_mx_wbl_stationsEF1528,EF1528,El Conejito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1529,EF1529,La Concha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1530,EF1530,Xicontencatl,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1531,EF1531,Guayalejo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1532,EF1532,El Ejido,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1533,EF1533,Las Ovejas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1534,EF1534,Las Águilas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1535,EF1535,El Limón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1536,EF1536,Álvaro Obregón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1537,EF1537,General Villa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1538,EF1538,El Mante,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1539,EF1539,Quintero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1540,EF1540,La Gavia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1541,EF1541,La Bonita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1542,EF1542,Atascador,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1543,EF1543,Clavo de Oro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1544,EF1544,Palmito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1545,EF1545,Ceiba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1546,EF1546,Puerto Indust. Altamira,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1547,EF1547,Tlatilco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1548,EF1548,El Rosario,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1549,EF1549,Tacuba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1550,EF1550,Naucalpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1551,EF1551,Molinito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1552,EF1552,Rio Hondo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1553,EF1553,Monte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1554,EF1554,San Bartolito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1555,EF1555,Dos Ríos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1556,EF1556,Nava,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1557,EF1557,Laurel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1558,EF1558,San Martin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1559,EF1559,La Cima,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1560,EF1560,Salazar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1561,EF1561,Carretera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1562,EF1562,Fresno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1563,EF1563,Jajalpa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1564,EF1564,Ocoyoacac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1565,EF1565,Maclovio Herrera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1566,EF1566,Lerma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1567,EF1567,Doña Rosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1568,EF1568,Toluca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1569,EF1569,Palmillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1570,EF1570,Mina México,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1571,EF1571,Santa Juana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1572,EF1572,Del Rio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1573,EF1573,Toxico,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1574,EF1574,Ixtlahuaca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1575,EF1575,Vaquería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1576,EF1576,Tepatitlán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1577,EF1577,Flor de Maria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1578,EF1578,Atlacomulco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1579,EF1579,Manto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1580,EF1580,Tepeolilco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1581,EF1581,Bassoco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1582,EF1582,Venta del Aire,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1583,EF1583,Tultenango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1584,EF1584,Puerto de Medina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1585,EF1585,Alberto Garduro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1586,EF1586,Contepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1587,EF1587,Agua Buena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1588,EF1588,Colorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1589,EF1589,Los Lirios,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1590,EF1590,Pateo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1591,EF1591,Pomoca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1592,EF1592,Apeo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1593,EF1593,Tumgadero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1594,EF1594,El Jejero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1595,EF1595,Maravito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1596,EF1596,Nicolasito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1597,EF1597,San Antonio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1598,EF1598,Gigantes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1599,EF1599,Zirizicuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1600,EF1600,Arena Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1601,EF1601,Tarandacuao,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1602,EF1602,Arroyo de la Luna,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1603,EF1603,Juan J. Franco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1604,EF1604,Miguel G. Navarro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1605,EF1605,Acambaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1606,EF1606,General Felipe Ángeles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1607,EF1607,Costura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1608,EF1608,Alvarez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1609,EF1609,Andocutin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1610,EF1610,Huingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1611,EF1611,Coro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1612,EF1612,Querendaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1613,EF1613,Zinzimeo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1614,EF1614,El Plan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1615,EF1615,Quirio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1616,EF1616,Charo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1617,EF1617,La Goleta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1618,EF1618,Atapaneo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1619,EF1619,El Pilila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1620,EF1620,Morelia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1621,EF1621,La Huerta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1622,EF1622,Coinztzio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1623,EF1623,Jacuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1624,EF1624,Noriega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1625,EF1625,Tiripetio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1626,EF1626,San Jose Coapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1627,EF1627,Lagunillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1628,EF1628,La Caja,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1629,EF1629,Fontezuela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1630,EF1630,Chapultepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1631,EF1631,Pátzcuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1632,EF1632,Parco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1633,EF1633,Bonilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1634,EF1634,San Pablo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1635,EF1635,Ajuno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1636,EF1636,Lago Zirahuen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1637,EF1637,Copandaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1638,EF1638,Ajambaran,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1639,EF1639,Jujucato,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1640,EF1640,Tarascón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1641,EF1641,Paranguitiro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1642,EF1642,Las Palomas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1643,EF1643,Zurumucapio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1644,EF1644,Conuy,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1645,EF1645,Aristeo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1646,EF1646,Caltzontzin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1647,EF1647,Cienfuegos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1648,EF1648,Canacha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1649,EF1649,Ziracuaretiro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1650,EF1650,Patuam,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1651,EF1651,Taretan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1652,EF1652,Plan Sexenal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1653,EF1653,La Purísima,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1654,EF1654,Chupangujo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1655,EF1655,Alberto Arenal Banuet,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1656,EF1656,Hoyo del Aire,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1657,EF1657,Tomendan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1658,EF1658,Tipitaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1659,EF1659,Las Pilas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1660,EF1660,El Jabalí,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1661,EF1661,Mirador,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1662,EF1662,Nuevo Urechp,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1663,EF1663,Huarenitzio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1664,EF1664,Casilda,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1665,EF1665,Lombardia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1666,EF1666,Maguizabal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1667,EF1667,El Marques,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1668,EF1668,Nueva Italia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1669,EF1669,Cussi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1670,EF1670,Corondiro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1671,EF1671,El Ceridor,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1672,EF1672,Antúnez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1673,EF1673,Paracuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1674,EF1674,El Junco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1675,EF1675,Apatzingán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1676,EF1676,Tlalnepantla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1677,EF1677,Betti,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1678,EF1678,Monte Prieto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1679,EF1679,Manzana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1680,EF1680,San Cristóbal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1681,EF1681,Chamacuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1682,EF1682,San Agustín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1683,EF1683,Guzman,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1684,EF1684,La Rancherita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1685,EF1685,Salvatierra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1686,EF1686,Corral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1687,EF1687,LA Moncada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1688,EF1688,Panales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1689,EF1689,Cacalote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1690,EF1690,Ojo Seco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1691,EF1691,Tamayo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1692,EF1692,Bajío,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1693,EF1693,Milpa Vieja,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1694,EF1694,Boulevard Celaya,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1695,EF1695,Santa Rita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1696,EF1696,Mendoza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1697,EF1697,San Juan de la Vega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1698,EF1698,Uruapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1699,EF1699,El Oro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1700,EF1700,Gambara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1701,EF1701,Capirio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1702,EF1702,Limoncito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1703,EF1703,Los Ranchos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1704,EF1704,La Vinata,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1705,EF1705,Las Caras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1706,EF1706,Los Chivos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1707,EF1707,Las Cruces,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1708,EF1708,Infiernillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1709,EF1709,Ing. J. M. Aguirre,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1710,EF1710,El Salvador,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1711,EF1711,El Panamá,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1712,EF1712,Las Minas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1713,EF1713,Lázaro Cárdenas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1714,EF1714,Chamuco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1715,EF1715,Campo Hermoso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1716,EF1716,Caredo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1717,EF1717,Seguio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1718,EF1718,Tarimoro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1719,EF1719,Irimbo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1720,EF1720,Aporo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1721,EF1721,Alvarado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1722,EF1722,Arguello,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1723,EF1723,Oyamel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1724,EF1724,El Sanudo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1725,EF1725,La Junta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1726,EF1726,Ocampo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1727,EF1727,Hernandez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1728,EF1728,Tuxpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1729,EF1729,Sirahuato,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1730,EF1730,Purua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1731,EF1731,Curungueo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1732,EF1732,Zitácuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1733,EF1733,Anguangeo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1734,EF1734,La Cuadrilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1735,EF1735,Troya,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1736,EF1736,Baca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1737,EF1737,Marportin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1738,EF1738,Dorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1739,EF1739,La Mansa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1740,EF1740,Morita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1741,EF1741,Adela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1742,EF1742,El Cobero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1743,EF1743,Ejido Querita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1744,EF1744,Bomera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1745,EF1745,General Ángeles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1746,EF1746,Mayurana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1747,EF1747,Parral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1748,EF1748,Fluorita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1749,EF1749,Zenzontle,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1750,EF1750,La Vencedora,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1751,EF1751,Borjas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1752,EF1752,Roncesvalles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1753,EF1753,Peinado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1754,EF1754,Cuevas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1755,EF1755,Catarinas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1756,EF1756,Piloncillos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1757,EF1757,Paloma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1758,EF1758,Rosario,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1759,EF1759,Santa Bárbara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1760,EF1760,San Francisco del Oro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1761,EF1761,Ojinaga,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1762,EF1762,San Uriel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1763,EF1763,Chapo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1764,EF1764,La Hula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1765,EF1765,Lagunitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1766,EF1766,Volcanes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1767,EF1767,Chilicote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1768,EF1768,Pulpito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1769,EF1769,Falomia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1770,EF1770,Picachos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1771,EF1771,San Sostenes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1772,EF1772,Colonias,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1773,EF1773,Encantada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1774,EF1774,Morreon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1775,EF1775,Trancas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1776,EF1776,Aldama,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1777,EF1777,Muller,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1778,EF1778,Tabalaopa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1779,EF1779,Chihuahua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1780,EF1780,Fresno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1781,EF1781,Salas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1782,EF1782,Palomas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1783,EF1783,Araiza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1784,EF1784,Santa Isabel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1785,EF1785,Baeza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1786,EF1786,Nopalera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1787,EF1787,Chavarria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1788,EF1788,San Andrés,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1789,EF1789,Aldana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1790,EF1790,Mesa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1791,EF1791,Bustillos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1792,EF1792,Anáhuac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1793,EF1793,Colonia Anáhuac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1794,EF1794,Cuauhtémoc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1795,EF1795,Casa Colorada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1796,EF1796,Cima,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1797,EF1797,Pedernales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1798,EF1798,Rosario,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1799,EF1799,La Junta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1800,EF1800,Miraca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1801,EF1801,La Unión,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1802,EF1802,González,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1803,EF1803,Terrero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1804,EF1804,Vergel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1805,EF1805,Pichachic,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1806,EF1806,Ataros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1807,EF1807,Treviño,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1808,EF1808,Pinera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1809,EF1809,San Juanito,MX,l10n_mx_wbl_transport_04
